,BTC,ETH,BNB,XRP,HEX,ADA,DOGE,SOL,date
285,35547.75,1382.2740478515625,42.60689926147461,0.2965179979801178,0.009015999734401703,0.37539398670196533,0.009060000069439411,3.7235779762268066,2021-01-20
286,30825.69921875,1121.5709228515625,38.64583969116211,0.26894599199295044,0.0077240001410245895,0.3102090060710907,0.008166000247001648,2.9905359745025635,2021-01-21
287,33005.76171875,1236.51220703125,40.85757064819336,0.27279898524284363,0.007818000391125679,0.34957700967788696,0.008523999713361263,3.346229076385498,2021-01-22
288,32067.642578125,1230.9906005859375,40.81547927856445,0.271820992231369,0.007991000078618526,0.345643013715744,0.008578999899327755,3.5041120052337646,2021-01-23
289,32289.37890625,1391.609375,41.88160705566406,0.2735089957714081,0.008402000181376934,0.35388100147247314,0.008727000094950199,3.634411096572876,2021-01-24
290,32366.392578125,1324.414794921875,41.62370300292969,0.269089013338089,0.007716000080108643,0.34388598799705505,0.008383000269532204,3.6999809741973877,2021-01-25
291,32569.849609375,1357.05810546875,41.69473648071289,0.26882699131965637,0.007868999615311623,0.34423398971557617,0.008255000226199627,4.04734992980957,2021-01-26
292,30432.546875,1253.1871337890625,40.994876861572266,0.2519429922103882,0.007710999809205532,0.3130800127983093,0.007482000160962343,3.690587043762207,2021-01-27
293,33466.09765625,1332.4921875,42.52910614013672,0.26412200927734375,0.007953999564051628,0.34612900018692017,0.03408399969339371,3.8220720291137695,2021-01-28
294,34316.38671875,1382.5228271484375,42.85234832763672,0.2821879982948303,0.007957999594509602,0.348131000995636,0.047162000089883804,3.8346760272979736,2021-01-29
295,34269.5234375,1376.115478515625,44.77227783203125,0.44024398922920227,0.007836000062525272,0.362619012594223,0.028176000341773033,4.224276065826416,2021-01-30
296,33114.359375,1314.9862060546875,44.27599334716797,0.49231401085853577,0.007294000126421452,0.344897985458374,0.037195999175310135,4.264143943786621,2021-01-31
297,33537.17578125,1369.04052734375,51.607696533203125,0.37150898575782776,0.006910999771207571,0.4020330011844635,0.03487500175833702,4.611601829528809,2021-02-01
298,35510.2890625,1515.1937255859375,51.05640411376953,0.369269996881485,0.007652999833226204,0.4262470006942749,0.03152000159025192,5.267508029937744,2021-02-02
299,37472.08984375,1660.9095458984375,52.242637634277344,0.3934899866580963,0.00988100003451109,0.4413999915122986,0.03711999952793121,5.71599006652832,2021-02-03
300,36926.06640625,1594.7626953125,55.92512512207031,0.44644901156425476,0.009099000133574009,0.44105100631713867,0.05328899994492531,6.426064968109131,2021-02-04
301,38144.30859375,1718.65087890625,67.84556579589844,0.45004698634147644,0.009754999540746212,0.5378739833831787,0.04693499952554703,6.681719779968262,2021-02-05
302,39266.01171875,1677.8468017578125,72.73359680175781,0.43909600377082825,0.009809999726712704,0.6278859972953796,0.05759499967098236,6.110806941986084,2021-02-06
303,38903.44140625,1614.227783203125,68.59052276611328,0.41795799136161804,0.010111999697983265,0.663237988948822,0.07878199964761734,6.700462818145752,2021-02-07
304,46196.46484375,1746.6168212890625,79.83154296875,0.44770199060440063,0.010638000443577766,0.6825109720230103,0.07882499694824219,7.8832502365112305,2021-02-08
305,46481.10546875,1768.0350341796875,107.89927673339844,0.47199100255966187,0.012006999924778938,0.7035160064697266,0.07006999850273132,7.816792964935303,2021-02-09
306,44918.18359375,1744.243408203125,129.73715209960938,0.503445029258728,0.013027999550104141,0.9303179979324341,0.07289600372314453,9.072214126586914,2021-02-10
307,47909.33203125,1783.7979736328125,124.43425750732422,0.5247870087623596,0.01258500013500452,0.9277409911155701,0.0696759968996048,9.215352058410645,2021-02-11
308,47504.8515625,1843.5325927734375,136.94839477539062,0.6085919737815857,0.012590999715030193,0.925586998462677,0.07006900012493134,9.2470121383667,2021-02-12
